Hash(vPC),Name
0xAB2D8A68,ADD_ITEM_BY_CRC
0x7609A328,HAS_INVENTORY_COMPONENT
0xD91ED898,GET_ITEM_COUNT
0x4BB2BC20,GET_ITEM_COUNT_BY_CRC
0xF52BA99F,GET_MAX_ITEM_COUNT
0xE712FCB,SET_MAX_ITEM_COUNT
0x5ACC0171,ADD_ACCESSORY
0xF750D150,ADD_ACCESSORY_BY_CRC
0xF05D1566,ADD_COLLECTABLE
0x5889EBB7,REMOVE_COLLECTABLE
0x2B00A643,READY_ITEM
0xB426267D,HAS_ITEM
0xC38F697,HAS_ACCESSORY
0xEFECF4F9,DELETE_ITEM
0xD6A9C9D4,DELETE_ACCESSORY
0x7BF75BCE,ACTOR_GET_ITEM_CRC_AT_INDEX
0x7F4D5AE0,ACTOR_GET_ACCESSORY_CRC_AT_INDEX
0x608DCAEF,ACTOR_GET_COLLECTABLE_CRC_AT_INDEX
0x50C0E83F,IS_ITEM_WEAPON_BY_CRC
0x3A899B0E,GET_ITEM_IN_HAND_EQUIPSLOT
0xE0EFB13,GET_ITEM_EQUIPSLOT
0x5E38B33C,ACTOR_DISABLE_WEAPON_RENDER
0x1511D111,ACTOR_FORCE_WEAPON_RENDER
0xAB5FB5AC,IS_WEAPON_DRAWN
0x6AA0EAF2,GIVE_WEAPON_TO_ACTOR
0xBFD6D55F,ACTOR_SET_NEXT_WEAPON
0x8F4B473D,ACTOR_PUT_WEAPON_IN_HAND
0x9950C1B,ACTOR_HAS_WEAPON_IN_HAND
0x13A63AA7,ACTOR_PUT_ITEM_AWAY
0x78145528,ACTOR_HAS_WEAPON_SET_AS_NEXT
0x3417766E,ACTOR_SET_NEXT_EQUIP_SLOT
0xCC02BBD3,ACTOR_GET_NEXT_EQUIP_SLOT
0xA8040D70,ACTOR_GET_CURRENT_EQUIP_SLOT
0x659532FB,ACTOR_GET_BEST_WEAPON_OF_TYPE
0xCB017277,DELETE_WEAPON_FROM_ACTOR
0x42C0FAAA,GET_WEAPON_EQUIPPED
0x6262DC5E,GET_WEAPON_IS_EXTERNALLY_CREATED
0xA4B2016D,GET_WEAPON_IN_HAND
0xCDD6F94,GET_WEAPON_IN_HAND_CRC
0x612066E5,GET_WEAPON_IN_HAND_NAME
0x2776B0F5,GET_WEAPON_ENUM_FROM_CRC
0xFD46B231,ACTOR_USE_ITEM_NOW
0xE6604B39,SET_EQUIP_SLOT_ENABLED
0xA3E18517,GET_EQUIP_SLOT_ENABLED
0x5A80659D,EQUIP_ACCESSORY
0xF7696B8B,DEEQUIP_ACCESSORY
0x9B958A25,HAS_ACCESSORY_ENUM
0x7FDDF876,DROP_ACCESSORY_ENUM
0x8266C617,ACTOR_SET_WEAPON_AMMO
0xB008EF49,ACTOR_SET_WEAPON_AMMO_BY_CRC
0xD47CFBD,ACTOR_HAS_WEAPON
0xCC69DCC1,ACTOR_ADD_WEAPON_AMMO
0x43DEDFAE,ACTOR_GET_WEAPON_AMMO
0xEEC81873,ACTOR_DISCARD_WEAPON_AMMO
0xA091179F,ACTOR_HAS_VARIABLE_MESH
0x17883570,GET_AMMOENUM_FOR_WEAPONENUM
0xA8F64D32,GET_WEAPONENUM_FOR_AMMOENUM
0xAE44869D,SET_WEAPON_GOLD
0x6DBD1DDB,GET_WEAPON_GOLD
0x80B30545,IS_GOLDEN_GUNS_ON
0x195A4286,FIRE_PROJECTILE
0xBE39208A,ACTOR_SHOULD_DROP_ITEMS_ON_DEATH
0xBC46E3E1,ACTOR_SET_DROP_ITEM_ON_DEATH_ENUMERATED
0xBF0235B0,CREATE_WEAPON_PICKUP
0x4BF00F0,REMOVE_ALL_PICKUPS
0x118D085E,GET_NUM_WEAPONS_IN_INVENTORY
0x78A3CD3D,GET_NUM_ACCESSORIES_IN_INVENTORY
0x2C23CBE7,GET_NUM_COLLECTABLES_IN_INVENTORY
0xD695F857,DELETE_ALL_WEAPONS_FROM_ACTOR
0x96AC812B,DELETE_ALL_ACCESSORIES_FROM_ACTOR
0x5AEB2E4F,DELETE_ALL_INVENTORY_FROM_ACTOR
0x3E8E7D7B,SETUP_ASSOCIATED_FRAGMENTS
0x6398AF9A,SET_EXCLUSIVE_JOURNAL_ID
0x45E34464,RESET_EXCLUSIVE_JOURNAL_ID
0x44A1ED5C,TOGGLE_COOP_JOURNAL_UI
0xE6726EF4,TOGGLE_JOURNAL_UI
0xC450C870,GET_JOURNAL_ENTRY
0x761FD935,CREATE_JOURNAL_ENTRY
0x619F1C3D,CREATE_JOURNAL_ENTRY_BY_HASH
0xC17FE40A,IS_JOURNAL_ENTRY_IN_LIST
0x3E84D766,GET_NUM_JOURNAL_ENTRIES_IN_LIST
0x49B02E18,GET_JOURNAL_ENTRY_IN_LIST
0x87DC7F5B,PREPEND_JOURNAL_ENTRY
0x9C40CFAB,APPEND_JOURNAL_ENTRY
0x1BF35BD,REMOVE_JOURNAL_ENTRY
0xB8B7B818,CLEAR_JOURNAL_ENTRY
0x81470AFE,PREPEND_JOURNAL_ENTRY_DETAIL
0xF5DFD684,APPEND_JOURNAL_ENTRY_DETAIL
0xD0567D03,CLEAR_JOURNAL_ENTRY_DETAIL_LIST
0xCF3A69FC,GET_JOURNAL_ENTRY_NUM_DETAILS
0x1630EFC5,GET_JOURNAL_ENTRY_DETAIL_HASH_BY_INDEX
0xEBC9C2FD,GET_JOURNAL_ENTRY_DETAIL_STYLE_BY_HASH
0x539D0404,SET_JOURNAL_ENTRY_DETAIL_STYLE
0x5209C0C0,SET_JOURNAL_ENTRY_DETAIL_STYLE_BY_HASH
0xF0C4E96F,IS_JOURNAL_ENTRY_TARGETED
0xF6FEC269,GET_JOURNAL_ENTRY_TYPE
0x78F9B43,IS_JOURNAL_ENTRY_UPDATED
0x8020011E,GET_JOURNAL_ENTRY_MISC_FLAG
0x8A9B8F0C,GET_TARGETED_JOURNAL_ENTRY
0xC3DC9490,TARGET_JOURNAL_ENTRY
0xCD4633BD,SET_JOURNAL_ENTRY_UPDATED
0x5CB9D376,SET_JOURNAL_ENTRY_TROPHY
0x196A1EDE,DEACTIVATE_JOURNAL_ENTRY
0x5DC073DE,SET_JOURNAL_ENTRY_PROGRESS
0xF2C1D690,GET_JOURNAL_ENTRY_PROGRESS
0xF7687D41,SET_JOURNAL_ENTRY_DISALLOW_TRACKING
0x93CA45DE,GET_JOURNAL_ENTRY_DISALLOW_TRACKING
0x2AA8E2FA,SET_JOURNAL_ENTRY_CURRENT_OBJECTIVE
0xDC28C12F,GET_LAST_NOTE_OBJECTIVE
0x2B969E73,APPEND_JOURNAL_NOTE
0xAA364907,GET_LASSO_TARGET
0x3B775037,GET_LASSO_USER
0x1580F3BF,GET_HOGTIED_MASTER
0xF68C926F,GET_ATTACHED_HOGTIE_VICTIM
0x32030E7C,DETACH_LASSO
0x31AD57FE,FREE_FROM_HOGTIE
0x98FAF5D7,LASSO_EVENT
0xFF5F7D2C,SET_INTENDED_HOGTIE_MASTER
0x5B792331,IS_ACTOR_BEING_DRAGGED
0xA610DC79,IS_ACTOR_HOGTIED
0xB24ADC7C,IS_ACTOR_IN_HOGTIE
0xF45D9723,GET_ACTOR_HOGTIE_STATE
0x4440BCA5,HOGTIE_ACTOR
0xCC04895F,ATTACH_HOGTIE_ACTOR_TO_ACTOR
0xFA2B916E,SET_HOGTIE_ATTACH_VICTIM
0xB7A802C2,CLEAR_HOGTIE_ATTACH_VICTIM
0x16EB367C,IS_ACTOR_HOGTIE_ATTACHED
0xBCED635B,IS_HOGTIE_PUTDOWN_OBSTRUCTED
0x60D10483,IS_HOGTIE_PICKUP_OBSTRUCTED
0x9377291F,IS_HOGTIE_CUTFREE_OBSTRUCTED
0x9634D42E,IS_HOGTIE_HORSE_PICKUP_OBSTRUCTED
0x8F8EDCCF,IMMEDIATELY_LASSO_TARGET
0x9BCC06E2,CREATE_LEASH_OBJECT
0x8EA68EB5,LEASH_CONSTRAIN
0xE58339B3,LEASH_RESTART
0x7F190CA3,LEASH_SET_CONSTRAINT_LENGTH
0x14BEC6F5,LEASH_SET_LEASH_LENGTH
0x7A1376B0,LEASH_RELEASE_CONSTRAINT
0xFCDB481,LEASH_ATTACH_TO_WORLD
0x35D8B21E,LEASH_ATTACH_TO_OBJECT
0xE782EB20,LEASH_ATTACH_TO_FRAGMENT_LOCATOR
0x82A73B3D,LEASH_ATTACH_TO_OBJECT_BONE
0x4B67B8BB,LEASH_ATTACH_TO_OBJECT_BONE_VISUAL
0xC1265E7F,LEASH_SET_LOCATOR_POSITION_VISUAL
0x951B8DF7,LEASH_DETACH_OBJECT
0x46BE1D43,LEASH_IS_BROKEN
0x8640261B,LEASH_BREAK
0xC039BBF1,CREATE_ROPE_FOR_BRIDGE_LEFT
0x51CF9A54,CREATE_ROPE_FOR_BRIDGE_RIGHT
0x5A72DD49,LEASH_STAY_CONSTRAINED
0x1A8494E6,SET_LEASH_COLLIDES
0xE8184916,START_MINIGAME
0xE2B894D1,PUSH_MINIGAME_INPUT
0x117D7E71,IS_MINIGAME_RUNNING
0xCA746CD2,END_CURRENT_MINIGAME
0x627DDEC,SET_CURRENT_MINIGAME_INT
0x2DC768BB,SET_MINIGAME_SCRIPT_OVERRIDE
0x8275FDD4,SET_MINIGAME_WIN_STATE
0x11069324,CREATE_OBJECT_LOCATOR
0xB24362F,OBJECT_LOCATOR_ATTACH_TO_OBJECT_BONE
0xE25F407D,OBJECT_LOCATOR_ATTACH_TO_FRAGMENT_LOCATOR
0xEB33480A,OBJECT_LOCATOR_ATTACH_TO_OBJECT
0x88F7432C,OBJECT_LOCATOR_GET_LOCATOR_LOCAL_ORIENTATION
0x4507DBC,OBJECT_LOCATOR_GET_LOCATOR_LOCAL_POSITION
0xECD8E116,DYNAMICMIXER_TRIGGERSTATE
0xA82D893C,DYNAMICMIXER_TRIGGERSTATE_PERSISTENT
0xF86010D1,DYNAMICMIXER_DETRIGGERSTATE
0x1BED8493,SET_MOTIVE_BY_ENUM
0x92028B49,WORLD_MOVIE_PLAYER
0x8A0D3339,STREAMING_IS_MOVABLE_NAV_MESH_RESIDENT
0x63334F63,STREAMING_REQUEST_MOVABLE_NAV_MESH
0xC329E1DB,STREAMING_UNREQUEST_MOVABLE_NAV_MESH
0xECEE9E20,SET_ACTOR_MOVABLE_NAV_MESH
0xE2F41226,CREATE_NAV_QUERY
0xE96D01E5,NAV_QUERY_IS_DONE
0x5A511344,NAV_QUERY_CAN_PATH_TO_POINT
0xAFA35FFA,NAV_QUERY_RECEIVE_CAN_PATH_TO_POINT
0x7A777D7,NAV_QUERY_START_CAN_PATH_TO_POINT
0x50290FB3,NAV_QUERY_STOP
0x6BCFE549,NET_SET_TUNING_PARAM
0x48275716,NET_LOG
0xD164026F,NET_DUMP_STATE
0x9180FF1C,NET_ENABLE_MULTIPLAYER
0x84B0B5D6,NET_IS_MANAGER_INITIALIZED
0x8CA54980,NET_IS_IN_SESSION
0x5FF2BAE0,NET_IS_ONLINE_AVAILABLE
0x7AB722D8,NET_IS_CONNECTED_FOR_PLAY
0xBC4B6B74,NET_GET_PLAYMODE
0x18EC9CF0,NET_APPLY_PROTOCOL_MASK
0x17D14553,NET_SET_SOCIAL_CLUB_URLS
0xCDAC0F0E,NET_IS_SESSION_HOST
0xFF65A07C,NET_IS_SESSION_CLIENT
0x75DD203B,NET_GET_MAC_ADDRESS32
0x31700C0A,NET_GET_NAT_TYPE
0x678A865,NET_IS_BUSY
0xFF8DA25D,NET_GET_NET_TIME
0xB829A92D,NET_ENABLE_KICKING
0x71D989BD,NET_IS_LOCAL_GAMER_ONLINE
0x95CDCE7A,NET_GET_LOCAL_GAMER_NAME
0xAD85A378,NET_APPLY_RELEVANCY_OVERRIDE
0x72B03551,NET_CLEAR_RELEVANCY_OVERRIDE
0x860FCDBD,GET_SLOT_FOR_HOST
0xF99A8BC,GET_NUM_PLAYERS
0x84D6F8A7,NET_START_NEW_SCRIPT
0x5E985228,NET_SCRIPTMSG_SEND
0xE2163ECC,NET_SCRIPTMSG_ISPENDING
0xB13DD691,NET_SCRIPTMSG_GETNEXT
0x9253CC79,NET_SCRIPTMSG_REGISTER_HANDLER
0x4957E482,NET_SCRIPTMSG_QUERY_HANDLER
0xBEDD194D,REGISTER_HOST_BROADCAST_VARIABLES
0xF1732769,REGISTER_CLIENT_BROADCAST_VARIABLES
0x2707F082,UNREGISTER_HOST_BROADCAST_VARIABLES
0x130DB5D,UNREGISTER_CLIENT_BROADCAST_VARIABLES
0xD12C55A5,NET_IS_OBJECT_LOCAL
0x68EC589D,NET_REQUEST_OBJECT
0x47C5E353,NET_OBJECT_REPLICATION_MODE_START
0x3932B786,NET_OBJECT_REPLICATION_MODE_END
0x138F38AC,NET_OBJECT_GET_REPLICATION_MODE
0x3E509DF1,NET_OBJECT_SET_REPLICATION_MODE
0x8C7E41E2,NET_OBJECT_LOCK_OWNERSHIP
0x579C2014,NET_ACTOR_GET_SCRIPT_INT
0x7837890B,NET_ACTOR_SET_EQUIP_TYPE
0xA6D794FE,NET_ACTOR_SET_SCRIPT_INT
0x1C147E14,NET_OBJECT_SET_SCRIPT_INT
0xCA6231C1,NET_OBJECT_GET_SCRIPT_INT
0xC09B114B,NET_ACTOR_SET_ALLOW_BLIP_SYNC
0x7284A71B,NET_ACTOR_SET_GRINGO_NAVIGATION_COMPLETE
0x7AB65B0C,NET_GET_SESSION_GAMER_COUNT
0xCAA24B1A,AWARD_ACHIEVEMENT
0x136A5BE9,HAS_ACHIEVEMENT_BEEN_PASSED
0xC792A9E0,ARE_ACHIEVEMENTS_READY
0xDD33E221,AWARD_AVATAR
0xC4F9DA6E,NET_GET_POSSE_COUNT
0x1CAD6D29,NET_IS_POSSE_LEADER
0xD914C89,NET_GET_POSSE_LEADER_SLOT
0xFC52BD15,NET_GET_GAMER_POSSE_LEADER
0xB6006EA9,NET_GET_GAMER_POSSE_SIZE
0x98A5CDC5,NET_POSSE_REMOVE_GAMER
0x106CE441,NET_POSSE_IS_INVITE_PRESENT
0x6A7B9FAD,NET_POSSE_IS_REQUEST_PRESENT
0x2037A74F,NET_RUN_SEARCH_BOT
0x89D8FC30,NET_GET_NUMBER_OF_SESSIONS
0x2010ABE6,NET_IS_SEARCHBOT_BUSY
0x8DF05A4F,NET_SESSION_QUICK_JOIN_NATIVE
0x4AE5DBB2,NET_SESSION_LEAVE_SESSION
0x80B20614,NET_IS_FACTION_SAFE
0x86FF3A9B,NET_SESSION_START_GAMEPLAY
0x81FD9851,NET_SESSION_END_GAMEPLAY
0x3A5C56E3,NET_SESSION_SET_INVITABLE
0xCC7D0431,NET_SET_SESSION_CLOSED_FOR_JOIN
0xDC88B308,NET_SESSION_IS_GAMEPLAY_STARTED
0xD923CD1B,NET_SET_QUICKMATCH_PLAYLIST_RANGE
0xEE3B79EE,NET_SET_THIS_SCRIPT_IS_NET_SCRIPT
0x4238C471,NET_UNREGISTER_AS_NET_SCRIPT
0x667DA125,NET_GET_SCRIPT_STATUS
0x110A9B2F,NET_IS_PLAYER_PARTICIPANT
0x6D403720,NET_IS_HOST_OF_THIS_SCRIPT
0x9272C3BA,NET_GET_HOST_OF_THIS_SCRIPT
0x408E28E2,NET_ALLOW_PLAYERS_TO_JOIN
0xC0FC4B57,NET_IS_SCRIPT_REGISTERED_AS_NET_SCRIPT
0xD9965A9A,NET_SCRIPT_GET_NUM_PARTICIPANTS
0x7BDCBD45,SET_RICH_PRESENCE
0xE5645CB3,NET_GET_KILL_EFFECT_ON
0xBDF22FCA,IS_SESSION_CURRENTLY_JOINED_SESSION
0x9EA132A3,NET_SESSION_SET_GAME_LOCALE_EX
0xCB0BCAE2,NET_SESSION_SET_GAME_MODE_TYPE
0x7A99E7DE,NET_VOICE_BROADCAST_ENABLE
0x1D5E39A0,NET_VOICE_BROADCAST_DISABLE
0xEF6BF96E,NET_ARE_UNLOCKS_READY
0xC8B680B3,NET_IS_UNLOCKED
0xBE0E275F,NET_GET_OVERLOAD_STATE_FOR_SLOT
0xCB42389E,NET_GET_AREA_OVERLOAD_STATE_FOR_SLOT
0xB7856424,NET_SET_SYNC_PRIORITY_LIMITS
0xF2FA1DE8,UPDATE_PROFILE_STAT
0xCF674E31,UPDATE_STRING_PROFILE_STAT
0x49BC0219,NET_BROADCAST_EXPLODE_TARGET_EVENT
0xD6780B56,DO_FILE_CRC
0x9A5841E5,FLAG_FILE_CRC_MISMATCH
0x489A2B93,NET_SET_UNLOCK
0x4A721118,GAME_INSTANCE_ITERATOR_START
0x4500B98A,GAME_INSTANCE_ITERATOR_NEXT
0x85049505,GAME_INSTANCE_SET_REGION
0x5C51D43C,ADD_PLAYLIST_TO_DB
0xE2C4B68,GET_PLAYLIST_FROM_DB
0xB514ECA7,GET_PLAYLIST_FROM_DB_BY_NAME
0x12304873,NET_UPDATE_LEADERBOARD
0x4D0C8AA4,NET_START_LB_UPDATE
0x89277EA3,NET_END_LB_UPDATE
0x2B8F86ED,NET_CREATE_FRIEND_SCORE_READER
0x88249424,NET_REPORT_FRIEND_SCORES
0x87A3A38D,NET_GET_LOCAL_GAMER_SCORE_INFO
0x76F09F04,NET_GET_NEAREST_FRIEND_NAME
0xE5C5CE63,NET_IS_FRIEND_SCORE_INFO_AVAILABLE
0x4F652A00,NET_GET_LOCAL_GAMER_RANK
0xFC564903,NET_GET_NEAREST_FRIEND_RANK
0x86BC0A55,NET_CHALLENGE_LB_CREATE_READER
0xEB4A6D85,NET_CHALLENGE_LB_DESTROY_READER
0x5FD52711,NET_CHALLENGE_LB_DOES_READER_EXIST
0xD0808C42,NET_CHALLENGE_LB_IS_READ_COMPLETE
0x97BB984,NET_CHALLENGE_LB_IS_LOCAL_GAMER_INFO_VALID
0xEA7ADF42,NET_CHALLENGE_LB_GET_LOCAL_GAMER_NAME
0x3A8C77AD,NET_CHALLENGE_LB_GET_LOCAL_GAMER_STATS
0xE89C6E4F,NET_CHALLENGE_LB_IS_TOP_FRIEND_INFO_VALID
0x791F35A,NET_CHALLENGE_LB_GET_TOP_FRIEND_NAME
0x49C2B05F,NET_CHALLENGE_LB_GET_TOP_FRIEND_STATS
0xC813DBEF,NET_CHALLENGE_LB_IS_TOP_SCORER_INFO_VALID
0xE6B4F505,NET_CHALLENGE_LB_GET_TOP_SCORER_NAME
0x70AF0351,NET_CHALLENGE_LB_GET_TOP_SCORER_STATS
0x293C3288,NET_CHALLENGE_LB_IS_SCORER_ABOVE_PLAYER_INFO_VALID
0xA7F231B0,NET_CHALLENGE_LB_GET_SCORER_ABOVE_PLAYER_NAME
0x984749B4,NET_CHALLENGE_LB_GET_SCORER_ABOVE_PLAYER_STATS
0x8808546E,NET_GET_AND_CLEAR_GAME_MODE_REQUEST
0x1A47001B,NET_GET_AND_CLEAR_PLAYLIST_REQUEST
0xFF6B8F4,NET_GET_AND_CLEAR_QUIT_GAME_REQUEST
0x81F24788,NET_GET_FREE_ROAM_MODE
0x41921C98,NET_SET_FREE_ROAM_MODE
0xE822010A,NET_REGISTER_GAME_TYPE
0xA9459BB6,NET_REGISTER_PLAYLIST_TYPE
0x9D9784B8,NET_SET_PLAYLIST_LOCKED
0x8E0D7219,NET_AUTHENTICATE_GAMER
0xC00C8C94,NET_GET_PLAYER_COLOR_IDX
0x9BC05C90,NET_GET_GAMER_HEX_COLOR
0x97931B87,NET_GET_GAMER_RGB_COLOR
0xFE83A4FE,NET_IS_GAMER_RADAR_BLIP_VISIBLE
0xBECB3EEC,NET_PLAYER_BARKER_RESET
0x75F27D60,NET_GET_USING_SPHERE_CURVES
0xA64A451E,NET_PLAYER_SHOW_CONTEXT_MENU
0x67031EDA,NET_PLAYER_LIST_RESET
0xFD355ED1,NET_PLAYER_LIST_ADD_ITEM
0x805AC16A,NET_PLAYER_LIST_ADD_GAMER_SLOT
0xAAE9E6B,NET_PLAYER_LIST_SET_HIGHLIGHT
0x20B684AB,NET_PLAYER_LIST_SET_TOP_TEAM
0x84CD0651,NET_PLAYER_LIST_SET_TEAM_SCORE
0xA56B459C,NET_PLAYER_LIST_SET_TEAM_SORT
0x547A660,NET_PLAYER_LIST_SET_TITLE
0xD6111569,NET_PLAYER_LIST_SET_TEMPLATE
0xFA382FCB,NET_PLAYER_LIST_SET_HEADER
0xCF065186,NET_PLAYER_LIST_SET_DESCRIPTION
0xBE7965C8,NET_PLAYER_LIST_TIMER_SET
0xD4C7E0D5,NET_PLAYER_LIST_TIMER_ENABLE_FLASHING
0x98FC68AF,NET_PLAYER_LIST_SET_CURRENT_ITEM
0x95A543E2,NET_PLAYER_LIST_SET_CURRENT_ITEM_BY_SLOT
0xC673362C,NET_PLAYER_LIST_SET_CURRENT_ITEM_MSCORE_STRING
0xEC6F465F,NET_PLAYER_LIST_SET_CURRENT_ITEM_MSCORE_INT
0x794F5C21,NET_PLAYER_LIST_SET_CURRENT_ITEM_TEAM
0xBD42097A,NET_PLAYER_LIST_SET_CURRENT_ITEM_PRIORITY
0xC09ACD5C,NET_PLAYER_LIST_SET_CURRENT_ITEM_DEAD
0xC73DAD2B,NET_TICKER_REPORTF
0x8A1D83F2,NET_TICKER_CLEAR
0x27D40FD1,NET_SCOREGRAPH_SETUP
0xA3AE09EF,NET_SCOREGRAPH_CLEAR_MARKERS
0x746897AB,NET_SCOREGRAPH_ADD_PLAYER_SCORE
0xB4C867BD,NET_SCOREGRAPH_ADD_PLAYER_LABEL
0x12558DBD,NET_SCOREGRAPH_ADD_TEAM_SCORE
0x134AAF17,NET_SCOREGRAPH_ADD_TEAM_LABEL
0xB396DFF,VERIFY_TYPE_COUNT
0x24F3A0DB,VERIFY_EVENT_COUNT
0xC8C0C708,LOG_OBJECT2
0x9A756A72,LOG_OBJECT3
0xFC8E55ED,IS_LAYOUTREF_VALID
0xD7E7187B,IS_OBJECT_VALID
0x5A9CC0B0,IS_ITERATOR_VALID
0x36CC24A4,IS_PERS_CHAR_VALID
0x64BAF32C,IS_POPSET_VALID
0x262164F8,IS_ZONE_VALID
0x4CC5681D,IS_CRIME_VALID
0x261ECB20,GET_OBJECT_TYPE
0xADB08F12,GET_NUM_OBJECTS_OF_TYPE
0xA2866F3B,GET_MAX_NUM_OBJECTS_OF_TYPE
0x5699DE7E,FIND_NAMED_LAYOUT
0x78CF43C1,GET_ACTOR_NAME
0xDF40614F,GET_OBJECT_NAME
0xBADE22A2,GET_LAYOUT_NAME
0x5C4262F9,GET_OBJECT_MODEL_NAME
0xF662EAE1,GET_POPULATION_SET_NAME
0x2CF0010F,GET_COVER_LOCATION_FROM_OBJECT
0x8A01B64B,GET_GRINGO_FROM_OBJECT
0xA7E9DA22,GET_PROP_FROM_OBJECT
0x111501F7,GET_OBJECT_FROM_GRINGO
0x4A2063EC,GET_OBJECT_FROM_ACTOR
0xFADF0B96,GET_OBJECT_FROM_VOLUME
0x35B5587D,GET_OBJECT_FROM_PERS_CHAR
0xEDA897FA,GET_OBJECT_FROM_SQUAD
0x831338D9,GET_OBJECT_FROM_CRIME
0x550E178,GET_OBJECT_FROM_PHYSINST
0x34F0AD96,GET_ACTOR_FROM_OBJECT
0x502DAC62,GET_VOLUME_FROM_OBJECT
0x24B2FFC,GET_PERS_CHAR_FROM_OBJECT
0xF5EE5874,GET_ITERATOR_FROM_OBJECT
0xD0C471FB,GET_SQUAD_FROM_OBJECT
0x51D6DA2C,GET_LAYOUT_FROM_OBJECT
0x6B72661F,GET_MOBILE_LAYOUT_FROM_OBJECT
0xB578DB52,GET_CRIME_FROM_OBJECT
0xD4048969,GET_CAMERA_FROM_OBJECT
0x50A7E334,GET_NAV_QUERY_FROM_OBJECT
0x6CA53214,CREATE_LAYOUT
0x426828CB,CREATE_MOBILE_LAYOUT
0xE8C04F05,CREATE_CORPSE_IN_LAYOUT
0x40856E8A,CREATE_CORPSE_IN_LAYOUT_RANDOM
0x2EC081E4,CREATE_CORPSE_VARIATION_IN_LAYOUT
0x8468286B,CREATE_CORPSE_VARIATION_IN_LAYOUT_RANDOM
0x708C7D7B,CREATE_COVER_LOCATION_IN_LAYOUT
0x44A34042,CREATE_POINT_IN_LAYOUT
0xF9CC7F63,CREATE_POINT_LIGHT_IN_LAYOUT
0xA17311E4,CREATE_VOLUME_IN_LAYOUT
0x177A3843,CREATE_VOLUME_SET_IN_LAYOUT
0x25C9845,CREATE_GRINGO_IN_LAYOUT
0x88087384,CREATE_GRINGO_ON_OBJECT
0x66A8AF91,CREATE_GRINGO_IN_LAYOUT_BY_ID
0x80FB8BDE,CREATE_GRINGO_ON_OBJECT_BY_ID
0x779267C3,CREATE_PROPSET_IN_LAYOUT
0xE351587D,CREATE_PROP_IN_LAYOUT
0xD92BA5B6,CREATE_PROP_IN_LAYOUT_BY_ID
0xAF4F1910,CREATE_COVER_PROP_IN_LAYOUT
0xB20CA4DF,CREATE_SPAWN_POINT_IN_LAYOUT
0x80B8A1BE,CREATE_PATH_IN_LAYOUT
0xB6709FF4,CREATE_PATH_IN_LAYOUT_FROM_TABLE
0x2703760F,CREATE_OBSTACLE_IN_LAYOUT
0x7E81694C,CREATE_OBSTACLE_ON_OBJECT
0xF7277A0F,CREATE_SQUAD_IN_LAYOUT
0x91C6AC0E,CREATE_FORMATION_IN_LAYOUT
0xD60032F6,CREATE_CRIME_IN_LAYOUT
0xE77F61B2,CREATE_AI_SPEECH_PACKAGE_IN_LAYOUT
0xD9AC8830,RELEASE_LAYOUT_REF
0xE78E66F0,RELEASE_LAYOUT_OBJECTS
0x28A2A4CC,DESTROY_LAYOUT_OBJECTS
0x3CD2C250,STORE_MOBILE_LAYOUT_TRANSFORMS
0x7EEC1F40,MAKE_LAYOUT_OBJECTS_RELATIVE
0xC15C3361,TRANSFORM_OBJECT_RELATIVE
0x8212247D,MARK_OBJECT_FOR_AGGRESSIVE_CLEANUP
0x67DB5ABF,RELEASE_OBJECT_REF
0x32489AFB,RELEASE_ACTOR
0x81F984F8,RELEASE_VOLUME
0x19C3CF93,RELEASE_PERS_CHAR
0x8CAB944F,DESTROY_VOLUME
0x8BD21869,DESTROY_ACTOR
0xC1756F39,DESTROY_LAYOUT
0x21144994,DESTROY_OBJECT
0xE284A10C,DESTROY_ITERATOR
0x4028CE77,DESTROY_PERS_CHAR
0x6BC96263,DESTROY_POINT_LIGHT
0xD064878D,DESTROY_POPULATION_SET
0xD62F3D27,DESTROY_ZONE
0xE9AB08C0,DESTROY_CRIME
0xCBB2267A,GIVE_OBJECT_TO_ACTOR
0x2D160228,GIVE_OBJECT_TO_LAYOUT
0x48B36E07,GET_OBJECT_OWNER
0x86B0B004,DESTROY_GC_OBJECTS
0xB52A3D48,GET_AMBIENT_LAYOUT
0x76FBF412,GET_ART_GRINGO_LAYOUT
0xADE13224,GET_GC_LAYOUT
0x921B5F2B,CREATE_OBJECTSET_IN_LAYOUT
0x552189FD,IS_OBJECTSET_VALID
0x43FBBDE1,ADD_OBJECT_TO_OBJECTSET
0xE09DE8A0,GET_OBJECTSET_SIZE
0xBF680846,GET_OBJECT_FROM_OBJECTSET
0x2CB3B980,GET_OBJECTSET_FROM_OBJECT
0x114FCBD,IS_OBJECT_IN_OBJECTSET
0xA3E05BAE,REMOVE_OBJECT_FROM_OBJECTSET
0x11EE07B5,CLEAN_OBJECTSET
0x179A07DD,DISBAND_OBJECTSET
0x3A71A589,DESTROY_OBJECTSET
0x5720BF8A,SET_CORPSE_PERMANENT
0x44C07DA5,IS_POINT_LIGHT_VALID
0x5F66B23E,SET_ENABLE_POINT_LIGHT
0x2ECF04F3,IS_OBJECT_IN_VOLUME
0xCB3F7DA5,LOCATE_NAMED_POINT
0xA36ED4A6,LOCATE_NAMED_ACTOR
0x6F513950,LOCATE_NAMED_VOLUME
0x35C8FD4A,LOCATE_ACTORS_IN_VOLUME
